Date,005930,000660,005380,005490,051910,035420,207940,105560,028260,055550,032830,012330,015760,034730,017670,018260,096770,051900,090430,066570,003550,086790,033780,011170,010950,006400,000270,000810,002790,034220,000030,010130,036570,035720,024110,139480,009540,009150,030200,004020,006800,021240,035250,018880,128940,008930,023530,161390,078930,032640,088350,009830,001040,086280,047810,004990,005830,071050,000720,005940,097950,004800,036460,002380,029780,001450,010060,009240,016360,012750,008770,010140,003490,000880,138930,028050,012630,000120,028670,004170,008560,007070,011780,011070,047050,026960,006280,000210,000100,007310,006260,204320,047040,069960,006360,042670,000150,030000,003410,010620,009420,006650,069620,010120,120110,005250,004370,004000,000670,114090,051600,161890,000240,003520,012450,034020,020150,001800,011790,011210,000080,001740,079160,005440,003240,017800,115390,057050,103140,064350,185750,111770,214320,005610,014820,192820,079550,003300,003000,000070,002350,005300,010780,001120,001230,006840,001430,105630,145990,069260,170900,093370,049770,001060,093050,001680,052690,073240,000640,005850,007570,108670,003620,020000,014680,029530,002270,025540,064960,019680,005180,060980,002240,025860,003030,079430,000990,096760,033920,001520,006120,009290,034120,003850,192400,003920,027410,036580,004490,002960,008060,014830,097230,000050
2017.04.11,143458,2384127,460813,206036,163171,263066,150062,982525,313984,603428,107500,291325,1619753,78867,268884,134000,142799,16291,140914,1032197,280720,35600,299758,114408,240171,101249,1303458,264000,84136,1942274,13650,49182,104679,750110,676880,153040,0,386208,1131925,351672,2702477,126456,367430,1020739,35043,80881,53560,266547,200815,4158929,396517,941393,49484,80486,693599,20266,64800,70421,229482,1165313,34884,97672,95643,14501,103191,159315,113151,50429,219435,38380,272371,1626744,522979,179880,9060,1595806,295610,22295,2307817,49182,833077,172285,332702,177405,23300,141655,155500,84889,50949,1982,60664,56044,557485,169120,408944,2691731,34949,244953,13350,147539,310021,19270,44332,70532,54771,141064,12107,87890,1675,234156,93610,95592,83422,1771227,495700,402437,212248,26300,127117,148374,467541,667002,148955,233413,1218,58670,190745,120000,170269,198894,37185,183758,53303,17233,7913,42875,74442,6896,116460,6818,149974,2267,55603,87339,201679,31395,47375,621203,7927,124055,15792,1055410,221500,120585,113197,159256,58446,359176,19548,83320,36750,52279,110345,64803,33625,5249,999,13254,35211,46677,17448,23031,14276,74305,27067,131698,1088400,166377,19171,570070,88912,86458,12696,28382,11611,592,107973,26707,25584,1900,155705,20339,297795,14300
2017.04.12,165498,1694663,467523,234115,122532,205449,130316,1372658,165930,473241,107500,162484,1654192,69438,208517,36683,147662,25852,85835,555051,169300,555040,147093,80712,151049,183071,811308,108987,138084,1484669,974506,51754,349162,465429,920267,142652,0,399233,656027,245880,2020417,174394,35750,716060,37900,101308,39550,485763,142183,1485041,894578,555160,72805,61508,425353,27607,85758,45500,341180,791126,37782,58728,204444,14710,113858,249492,96845,62769,157366,35182,178804,1806941,516441,166634,853700,4090581,269713,31202,5454399,62309,967604,341621,149645,160573,303673,130759,35605,102812,30612,2890,44721,57948,453222,120358,605866,1451160,95500,291086,80378,84612,324933,242500,67730,107301,56966,108989,17480,93064,1291,364228,214695,83537,244209,1454122,345617,378343,176191,638000,172569,215960,19800,843256,121496,15550,831,94808,58281,21577,221183,268083,29572,144020,59755,6088,11119,67711,66306,5871,108541,119000,140732,3117,80548,120329,297522,25407,29983,342323,9703,86893,32661,2085869,5691,128723,121342,178206,201649,658577,27680,91208,60762,37278,73485,105402,49577,4428,2705,12439,34817,46619,10763,28334,5437,47717,204356,99210,665743,165273,15370,1019197,69097,80254,14985,16691,9089,888,152506,73438,35800,1885,85359,17371,290087,33619
2017.04.13,180816,2367158,537212,529101,295018,173040,85096,1070780,285484,735746,236664,220000,1845419,70558,176540,80189,123082,19050,149653,550004,276679,1181311,393537,285393,175019,172151,1546551,75288,64437,1526443,1050135,37250,616917,1362238,1061989,98075,0,68300,635184,1098685,2292584,154090,356963,539168,40079,133415,46405,461626,57400,1471183,5960,855742,69295,100259,337118,18563,191391,110549,48400,957451,44070,131500,132956,20464,125170,277129,110109,61292,254996,37795,448605,3187340,393846,204337,650970,1732093,402353,27765,3073985,39626,1406060,144500,185518,217527,255657,137689,26408,79600,20172,2768,56846,45615,10426634,144259,501017,2806369,25143,387255,75389,287118,168060,42497,81395,71419,67651,72539,25581,111186,2098,342890,115904,305541,151108,973954,404699,491925,374931,17679,28500,125777,334688,639761,211458,297290,1118,76109,70287,32827,94908,340944,40605,329755,46694,4170,7383,156447,78000,15672,67977,8712,147295,2063,105159,144917,520832,32748,36371,1083745,14180,86736,16264,1057100,19816,74474,199958,23350,95596,444877,12473,144707,63733,49365,128272,124285,36519,8515,2432,72500,47500,172142,17162,24350,10105,73533,35504,209324,423069,88900,52318,593873,97917,8600,43562,10222,8739,1048,72089,82886,49728,2837,94311,11380,246711,41190
2017.04.14,109257,2845128,141000,139913,109972,59789,54603,375382,124081,369293,83382,79554,629408,68192,78948,58847,84774,10209,62233,492819,149659,511100,213301,89106,136130,87771,450663,25419,86672,733994,1056703,19395,247336,1146797,629286,44815,0,494310,31200,302232,1625283,66550,241654,283319,313769,563683,53184,189408,91181,1295484,5960,449238,40764,59162,265057,188500,64454,44021,161549,1035561,20216,109124,88562,11357,64142,112455,157960,32129,146780,49161,297487,10200,409281,106866,496041,1936937,254293,24906,1332189,21769,905238,141664,82875,109959,116676,76771,11950,69735,35210,2038,28624,71455,1024041,88476,237279,1069187,29557,135528,57010,80245,466307,15208,34495,36372,84353,54687,11031,130189,1653,136270,72256,98734,19600,1173051,329403,394481,298404,636000,107794,63000,131243,342749,99901,93359,836,69358,83632,16513,75942,176532,42769,93844,30586,4743,7657,48189,53158,17169,71335,5537,173407,1614,87532,111098,439238,23692,38676,306432,8500,64288,24588,709320,15109,109801,114647,23250,65417,408771,21961,154118,37550,26078,90236,78568,14069,3979,1433,25186,66786,65429,27440,43384,6939,8930,31037,76749,384775,102284,15663,315471,170186,102467,11753,16405,5426,1004,17100,78981,34266,1113,209845,16097,387066,28738
2017.04.17,104495,2002100,354807,126320,133099,55583,84139,2192191,165944,670533,231990,152776,723167,45985,76321,36320,59967,45294,309494,558900,99123,828800,227074,62792,83477,82057,426330,72699,294995,833586,1069788,17741,287191,747833,984273,37245,0,244812,221960,182011,2107549,98400,169197,298369,64777,151421,153098,216116,78837,752203,1117089,25600,76232,66444,341884,21266,136559,62744,194914,806166,37530,64385,114795,20873,71998,229724,84065,42874,194114,51846,1438793,878249,395225,141620,495926,12850,266797,23851,1485914,64066,1384047,159704,72947,140163,165892,47990,9529,86983,29836,2420,47026,79607,705817,98127,224830,1176933,13136,283611,13600,115884,384293,22060,39356,55257,67800,78691,12155,94445,678,213092,71077,264548,83042,1164162,331294,569045,282043,23569,157637,97491,97886,660245,281648,114272,508,106290,54245,15323,113023,143087,114500,60830,67852,7774,9320,187076,86977,106500,75758,7684,148566,1667,51655,30600,335149,17835,26350,216530,7504,59657,10662,698145,6047,116098,131834,75787,79696,324134,20755,166037,49738,19227,75316,74951,23501,4618,1768,72700,47200,8470,21933,60800,14287,54447,28604,83931,880440,223141,21459,400233,176232,85898,25450,19273,14241,859,94484,47064,20400,800,94144,11690,238565,28299
2017.04.18,137213,1899560,512212,268125,100626,54222,74003,785755,692120,628835,109500,182943,1147697,77158,139180,228991,97938,29022,283500,544965,68900,612849,258746,168223,125324,102473,767155,76023,112561,1362733,13900,38476,209978,539494,696013,67893,0,303898,370235,216880,2585214,132372,194165,909755,62181,169104,86880,239078,123865,897976,897972,25700,298834,102235,1370057,18354,66700,91138,174307,735340,32853,71173,193917,27713,79148,145574,109862,75691,228472,93539,587520,10100,798592,427061,381665,1620548,259663,25136,2029226,60905,1269929,177365,278036,138796,502306,99228,28077,80200,31906,3411,66459,52387,849937,128208,221028,1551025,28774,183065,83345,99810,220437,36963,135793,61773,96139,97091,22504,36800,946000,216281,58700,121542,88153,1036536,336998,406906,159572,13757,168815,254866,19850,908780,207489,178599,879000,86716,90229,31067,122903,20550,59960,116800,50904,18779,14897,60017,129759,14302,98785,8392,213963,1411000,103627,301806,524435,51556,120361,300459,9455,70775,19991,806578,4032,53646,168231,97173,52842,818069,26260,118377,62290,26556,68309,183558,20980,3854,1294,22291,46161,48275,16571,36650,5489,38633,51388,310911,642278,8200,52728,450647,109970,86062,10337,19358,13341,3060,104500,48743,40991,893,103446,45450,623024,36848
2017.04.19,235258,1587172,1028582,327985,254640,82834,182207,969663,245031,801514,202113,360852,1339248,231000,115343,86684,186893,43282,231643,947412,259615,921866,249931,91178,558986,171802,1432562,80189,208744,1020224,2311571,91194,135228,686885,1296445,96244,0,294538,507536,654648,4388048,300547,261381,989337,71162,182402,66269,340794,179159,14200,674334,1544929,85068,100447,1710208,21072,161483,75983,233723,1487356,340000,184763,134186,19065,86089,178783,90829,63095,218335,76398,333135,1905413,510776,348424,1272172,1426384,293680,159000,8221523,45860,1131492,161269,166771,90569,423677,116972,159000,197586,29023,2606,56528,97772,726707,78210,272772,2818573,19151,211665,107506,83500,12650,235500,167357,100712,73000,98995,30946,61583,1288,165516,118461,146181,99698,745915,968153,883488,217701,17439,141475,216731,293519,903134,128277,278695,1021,48605,62997,28795,204353,223868,35049,108877,66509,10868,6545,51673,210347,12299,73813,12350,120546,1816,237092,115843,756763,44754,61859,384790,11394,89629,64001,480428,11869,92409,153580,23450,94336,446589,23113,171061,200047,81867,160577,146089,27702,6879,4108,10696,58677,62591,31142,44540,7506,31327,34772,141086,561070,172594,88113,473177,87343,8680,18331,21847,129500,1474,93448,12100,41234,1509,213683,15317,530268,43133
2017.04.20,422977,3573280,837678,242972,346429,98297,86643,889865,348233,904257,175583,237352,1115705,144127,104309,249758,179786,63767,285834,718589,68500,1234171,683116,165140,95800,189405,969628,59344,248678,3043545,1481147,36250,147532,1559946,12200,89049,0,552349,505617,452516,2163699,244882,228081,1283041,121620,359251,204953,357766,235480,1234898,1374423,768809,193736,119391,904978,94524,132519,46100,232426,1319091,64362,90816,133311,337000,114248,209260,138004,36526,179057,79089,758081,2158137,345440,561174,855377,1179484,205580,159000,3316157,43887,1587741,301656,130659,90079,438118,78854,30273,117759,41422,8302,62500,117944,978857,92324,326351,1689153,23164,137039,212515,101248,405966,25124,75804,67949,95077,88340,21123,66420,1634,231164,58500,355189,131444,3891274,652523,496200,370109,39513,28300,237843,20250,745656,118338,207847,1143,81771,13800,21491,126480,134602,38356,103708,46901,12017,13616,140042,111640,21241,94986,9286,183350,9108,68885,153427,362186,36796,38355,421413,6986,141606,72302,466299,14705,140476,144720,258016,56554,2388995,22695,193802,117741,51080,7660,260334,24031,7421,4242,8680,42477,8420,39523,35742,7109,35157,32020,118219,512748,161874,118229,845006,108659,100119,21160,26926,33108,1417,147474,102249,26494,1808,123361,21504,3290,43945
2017.04.21,302610,3834454,141000,265129,161029,85913,236304,1290050,491237,47450,232822,165494,1040769,87215,119018,167419,161000,68985,419789,581937,153408,1093013,577411,211588,175243,136500,799297,81205,254886,1723627,1381496,41250,258129,860895,1339755,72805,0,738359,480668,400437,2488020,178203,234698,829559,49639,136459,366929,230907,148646,1014526,6150,662919,83250,142237,438475,149237,174822,276883,267667,791118,33041,81109,125916,25082,100416,120897,127539,67309,202588,106503,1514485,1448481,635051,494323,504378,1814485,329365,107319,3131147,47340,1153709,53500,127447,344564,348606,78900,17859,102688,27172,3533,89337,229000,1095646,134974,319592,1227171,31858,261435,226900,107857,238780,41617,68571,72102,83519,93401,24398,71524,1240,225497,192061,81200,52883,1222305,438941,443475,144670,35706,117055,223087,151755,967220,204620,141925,1201,65054,13750,20853,72039,20150,115500,83352,23485,7823,7578,131160,92399,25127,71250,6374,80476,10795,43550,191909,10800,20316,27545,222966,6583,149961,46926,467517,7432,75236,141711,168563,111802,1353375,22421,130629,87481,63250,120828,30500,38051,4532,8813,6328,39739,64489,22920,47774,10679,28442,36697,167290,524645,71681,46906,2200,62700,74486,22583,43594,24746,1902,118391,87097,25196,406500,263249,17292,429334,51561
2017.04.24,179803,3158545,139500,234320,174272,86866,265172,845172,129500,1160904,173170,168869,690285,87888,250500,143500,167030,38263,307071,551940,167639,2735622,271435,82535,164676,137000,586018,57211,302643,1216111,2107410,25399,204716,609794,2090946,230500,0,348238,275023,341821,2995327,120401,189701,8480,41362,91489,135741,301766,122642,1419482,1085996,423679,60644,124536,506555,53341,193894,129659,216243,1893288,22101,132000,86629,26494,100834,177922,185132,88851,384082,155752,682467,2292773,509239,767416,1626434,2174368,262574,61925,1949521,25564,6966340,293777,105282,133923,237149,77753,20364,96749,25827,1827,75782,56142,1024038,78112,342834,1391900,95300,144795,156012,246269,244906,18871,36635,57483,96214,85399,17339,58845,728,155153,293772,133676,19800,1430066,1013855,410812,496503,33156,125811,122066,20300,652568,139782,266785,788,82507,126245,12309,116931,104373,32055,85082,41976,14283,7840,97436,73947,11356,61137,7197,97294,8378,232930,163753,417915,31312,68055,146420,12476,65507,28768,404047,6317,89368,151833,153397,165466,635422,145500,138507,51085,38884,103216,159038,30670,2706,5755,4853,20647,102068,13178,60400,4142,37467,29437,95963,379500,218216,26135,1004096,109296,84236,13780,49100,13795,828,52672,76757,21181,1251,148544,17383,432595,35617
2017.04.25,385992,51300,670239,210808,176156,151351,142184,1340620,129500,1235945,313811,372842,901126,179124,128678,124273,466094,47326,305126,545785,250005,39250,105000,118371,307804,171537,35050,102618,269968,2953218,2244504,135128,199431,512570,1775500,126272,0,711139,535834,503661,4406252,241401,243200,872267,47867,92345,181989,301256,246945,1711045,1793542,909455,66283,79340,518572,45807,67300,212302,311901,3221305,32839,113911,126028,22135,109866,204683,120834,73424,657874,66270,530687,1929250,440791,391498,1329508,1440986,420167,32699,1962922,51024,5973501,138432,195246,155959,220976,78595,19648,115240,33953,4319,115494,66184,2199589,90473,614102,1144886,40751,214731,118688,136944,213272,36024,54866,51717,77981,112409,24069,45426,1456,156009,176173,101696,95263,1902963,437456,23500,136624,38703,136119,253039,306343,590318,121225,172464,1292,160212,83454,10927,76445,95675,71041,60024,36981,205500,10036,85484,84100,12789,50468,124000,120041,6547,174351,224138,364326,17338,53729,26850,10131,79182,53303,373005,6526,65673,110416,128423,125575,1139516,33889,136019,114745,69254,7620,167117,36094,12789,4194,10544,43272,87122,21115,32489,13801,48201,40437,97479,670268,92014,29725,980499,98564,84327,20521,25908,6667,1367,75761,118639,14284,1527,107273,12175,417349,14550
2017.04.26,295896,5609007,1288277,252934,279500,161105,253945,766514,439791,814383,108000,300496,1004697,119502,450303,156555,328430,25909,245296,640000,467424,1235445,364550,98532,233264,223200,1506801,76767,190619,3301326,1458331,77075,199837,1219425,1623963,88045,0,1138251,638521,438641,6049461,117817,203896,1378942,47781,96399,147227,311400,59300,1301874,1345339,870049,71552,151541,379692,54367,261667,190385,319114,3382583,22248,500952,143859,45137,136072,142299,264049,46261,877844,96000,51800,3518298,429616,714398,771836,1980074,734242,93115,2590776,33652,7262417,124434,274329,156897,249444,138885,19331,167646,37071,4397,106319,71385,1058396,154911,677214,3597164,68350,18200,125443,415300,264509,27297,67949,47325,210358,98657,17088,84175,728,150694,225172,101806,20000,1216035,466017,745688,156901,58691,161633,257641,240998,612063,136570,224286,1110,324180,14000,30530,146464,341537,44545,157844,46377,7064,9731,93029,97838,11030,90167,8856,67090,6684,105573,296877,11000,38391,57384,213922,8884,23500,31254,413241,10004,63793,90456,115788,140947,614229,22734,153150,71733,42049,110113,122066,40188,8499,2363,7330,43018,117837,17219,26142,10867,46829,22663,59173,529774,173138,20750,500677,142653,79464,25300,44950,7781,837,50446,12350,22281,1599,128132,47500,829807,19496
2017.04.27,460645,2743963,747891,154362,171628,169134,149292,757023,2296586,795277,324914,265058,2116343,88957,189769,498807,277073,18479,169036,608575,272262,837641,585103,205182,228252,221109,1762837,97884,152950,5097192,1213489,48318,130026,487452,1310302,72015,0,1128276,532551,586038,3044234,104532,287463,560107,38302,94925,580374,233455,181957,1297617,927466,712492,72138,154597,1170382,145142,67300,144431,362434,1285993,30545,216155,243427,50989,128357,194479,364074,31408,465876,47167,385979,2355074,543329,538365,833310,5282669,343295,165500,2010311,36129,3518349,103100,107200,358207,302135,83601,26836,163787,42033,4126,101890,54548,636467,124984,1643306,1596662,37887,204574,13400,187528,164167,61477,71674,38312,90860,83513,19626,54076,1611,146432,108741,126176,125832,2022793,1176212,353495,157918,40196,95639,375592,186953,2319490,94403,156695,870,73156,68349,121500,147472,169998,31420,102645,39746,7772,10787,46648,435388,7608,111671,7285,68195,23891,111238,526698,183525,24769,94144,305860,9274,93151,40721,373346,7077,68461,108255,24350,79875,624528,17922,77713,60270,68602,7630,182332,30270,8323,11009,11144,35193,93917,31664,21949,37550,98871,19905,80235,982503,201982,17322,466458,103582,8790,15609,25736,131000,804,67056,12400,14729,1644,122978,7709,395433,19794
2017.04.28,453714,3573387,686242,256695,211136,112573,368714,1009719,619066,792293,357731,173887,1238523,93734,251760,190568,196508,54578,182087,2295287,368755,774624,517972,209249,294603,188222,930840,121752,77279,4542778,1658078,419500,251934,597202,12400,128723,0,806660,1497180,1248307,2834474,97500,449467,794617,180279,257116,190350,224636,212066,1604508,1006239,820582,55589,93285,1014823,64059,344963,118775,775784,1433940,31406,117246,179324,29044,130268,287180,218896,49497,482300,60261,290888,2327086,477321,327182,823773,3046558,210042,165000,2003104,35925,4055,100250,171145,399190,283017,67288,20844,143101,47022,4605,84357,84410,950252,106186,366473,1932757,52979,483179,148773,236610,178651,25962,44739,50000,92571,83284,15893,126660,1063,21400,192913,85371,117433,1673584,586370,637806,167145,23922,248857,290816,227620,916325,76463,15800,883000,97928,167872,21324,262289,171673,38796,89780,45847,9600,18855,43686,111764,11171,20650,8535,76260,11854,83460,492284,334646,29463,70275,212547,16458,76625,45391,569381,6281,75617,177950,250018,61718,1261431,18684,86560,66226,63635,223793,89490,40686,5740,5201,9753,65641,75952,20430,47183,10963,64543,26823,73965,611228,148847,31925,549429,158709,95535,17097,34570,17766,845000,179851,77913,19319,2030,169959,10158,372258,38144
2017.05.02,281366,4347745,883476,322894,237946,108742,136537,1075046,617060,1297348,204218,297272,1205667,80878,178587,104982,171626,44346,117883,1301950,266797,1355691,444522,235616,234739,137500,911879,81238,105000,2612555,1331264,34402,246398,547726,1117420,140356,0,422194,895284,427112,3634958,209285,411988,680921,78741,131501,141697,235031,139417,1588383,738900,543985,58162,143000,601055,38296,294148,100222,365273,1360375,25082,99697,149984,20198,139440,286880,142471,44887,398051,57944,453161,3150448,308134,240469,638126,12100,145571,48300,3606057,46685,3658072,137513,306575,206236,167900,41199,28303,168133,231000,2927,83327,71642,891987,57346,462757,1393934,36080,566572,181436,152112,136527,26241,65154,98603,77714,54021,32994,89929,839,85305,148955,79100,69865,4340411,408017,457493,885359,11238,86332,180071,284610,673136,145810,171168,970,109474,14150,17228,149123,169179,32987,108002,45503,12281,11004,138000,107118,9155,115943,4639,101761,6059,84855,238242,434083,19962,85667,266077,11771,80641,36478,1115648,4818,59204,236261,129070,317302,719682,17035,95839,71326,99600,147950,75934,36441,10032,2838,13355,73804,97678,34983,41404,5487,171128,23307,106143,270529,74661,21099,459114,158367,106869,24950,53671,129500,1455,121600,12400,15139,1175,121503,23640,357902,14420
2017.05.04,273802,2780438,559335,311321,160423,88182,140754,1015103,355536,623783,201457,168857,986527,71234,264873,78145,260379,77210,338626,799566,183787,1118065,102500,126596,99000,151037,776648,267000,236086,1852356,1393178,52289,192796,641966,1335801,134810,0,610789,550324,431380,3349097,330340,291891,805759,136328,109870,115563,419317,163755,1870597,1193036,756941,47699,109401,397365,19049,212847,118234,588796,1239720,30420,91202,132679,28018,95080,194548,317942,73607,319237,38444,794215,1761996,1689919,39850,710587,3759407,235998,167000,6176839,64456,2890324,104619,197369,256099,197246,121099,22687,103031,45317,3602,91397,119973,1455605,108000,1960881,1697386,47405,480788,206116,176265,12550,16489,48757,50699,65919,50226,20126,57780,816,228412,175757,201678,82758,1973014,282040,329431,243130,31724,145114,143589,180521,628673,116771,174274,875,249854,61759,16377,117301,128291,116500,74307,42589,13979,8538,102942,77306,7524,49910,124500,146250,3305,158183,228857,255353,24742,82476,147394,11434,22900,39696,1071097,13514,53687,205639,100704,176277,7950,8109,174452,52487,96939,262546,79940,27750,9679,3005,10823,47454,127268,68500,59200,20931,235602,28800,54815,781051,79989,26608,377731,72600,47405,30984,25857,11145,1231,71336,12500,17437,1354,121538,15196,479226,17740
2017.05.08,391651,3818771,754482,254500,314036,133891,192997,1965909,464675,1096782,363671,793349,2214626,107860,327467,167947,360533,73914,504682,2624129,446813,1213416,588776,203393,284302,260898,1362761,153903,327643,2394577,2268725,62898,406515,606290,1898155,77713,0,716308,719348,550409,4000909,398277,387967,1500732,483332,878564,111430,357412,57500,2468786,1431076,803158,256846,125135,344462,29960,68700,139067,547885,1448760,76283,127935,222227,25831,252458,215510,80300,63677,422887,47146,824425,1651420,769791,377938,961890,5341971,205066,62651,3728649,63979,3136778,398705,263803,186446,405744,78751,65491,242949,106095,6960,105925,92086,882883,87108,1383524,3359597,48904,457724,144753,307644,793835,30368,148374,125142,159210,145102,48888,51653,1577,355491,211354,152226,85555,13235882,385081,352845,499084,40384,146444,135500,502415,2644568,90291,245484,1299,222027,99557,28359,261885,151298,132204,100124,38634,15425,29103,62073,120785,9194,309950,10038,141893,4181,107145,468434,281275,22996,27200,166409,10317,304112,73388,7310,10209,421887,159037,543970,217102,710451,26938,169509,142456,140306,223737,102005,46603,9500,2119,13883,51901,102176,47689,39850,38691,456795,40738,84672,531038,357370,28317,496850,107907,223020,21313,64083,26963,1905,236284,163287,22121,2955,114556,9369,572757,40083
2017.05.10,468219,4766870,902973,349381,352589,141076,225215,2126722,686676,2329091,536160,497549,5973723,165472,383752,232751,315262,69903,665184,1904728,335894,2185448,571370,232963,100500,368405,1940540,166542,357288,3137615,2834259,85289,338289,591255,1986018,133433,4003517,542400,656025,611671,6554222,397810,500798,1994722,245268,345273,125096,689469,250277,2825797,2013335,1707936,159276,148870,697653,35752,322858,196092,46900,2632449,61475,149200,45500,38614,380454,570915,450079,84224,693009,107902,709916,4511082,897160,537670,2083792,3972229,350244,133117,4752484,73095,5581314,459340,152564,330724,373854,110880,38752,188667,85816,13768,99685,213595,1426044,132447,1013278,3371351,66114,698180,368875,377724,489079,36854,66832,114879,113157,132460,43033,39450,13521,202491,187616,283356,173867,4913895,504628,640766,1501803,55403,28800,247944,537978,4038263,346429,15950,1810,256541,297529,26484,175923,391185,80287,34300,32144,18376,48586,120483,126640,121000,126030,27656,327496,5261,184325,320297,592256,27839,27950,286847,17111,620663,33836,1005801,15597,207201,114239,323204,23600,839562,24463,367358,39500,58254,292513,97855,44978,16564,5388,73500,72488,164254,37055,63093,24742,10050,58747,159429,878239,140857,71825,2108877,133368,172903,52376,50500,58827,2151,297142,12500,40897,3059,159999,14800,1026741,81584
2017.05.11,425557,3509393,683676,302914,318325,174898,253559,1636521,501278,1958462,389766,319229,3018545,177361,379942,144230,379417,64109,437736,1876649,386212,1917586,418088,149925,403123,664511,1567924,93460,247354,2602616,3958143,53529,769014,742959,1302757,287810,832833,572700,1517882,389800,4463513,381046,454269,1996788,356748,693539,129076,326436,270260,3584913,1999052,3250927,148497,164608,507447,37215,271290,170791,588190,1851563,40038,190792,240208,30126,246843,513256,341061,227000,785545,68324,617648,2268634,1013519,324319,1534248,4046652,336510,148838,4189530,96890,5501952,266655,247329,326482,417713,55543,60855,197762,92713,7301,63657,239500,1164338,344533,800721,3597530,101852,379455,245059,248846,682733,41369,63272,101918,332146,86060,29114,71902,1913,549710,174920,162368,105653,7812037,341201,888541,783303,56048,195857,135696,221113,2203768,278392,15950,1583,180316,152450,74096,154009,21800,58483,92841,33893,15495,20855,205992,82734,11601,137474,13425,125076,3687,69424,269810,325230,37245,60956,224179,9634,162010,41540,1372113,6978,206593,93414,214458,129652,686203,15848,172744,164480,42064,220825,262391,47536,13586,5498,21858,46734,112458,19609,40773,16209,193986,12674,106235,21300,200060,55652,1327673,102726,157012,29554,29520,24049,1669,268290,12500,27694,2256,133071,20826,614432,49764
2017.05.12,188458,2303244,546718,240894,201706,76597,182500,878725,257044,648807,340058,183203,1367206,173904,226595,146000,170500,45313,337452,1589519,240572,844036,191984,102770,236577,421768,943358,62455,202565,3342190,1890777,36345,454470,456417,992659,115804,505489,424588,459561,307819,4388708,225125,158621,1146067,195206,376253,131010,369588,453403,3004241,1979960,3194239,51641,68589,301823,16049,228876,163212,241584,1179294,75598,92610,512385,28454,151759,381089,177580,58126,717677,68536,445466,1770858,788731,419849,864299,12200,248784,57388,5534979,124599,2643517,681189,74700,122519,256913,65988,23971,80500,50555,4084,73601,61231,658565,241058,348533,1755410,75664,390198,88491,180704,446963,28294,28372,70851,150146,96159,20471,55730,1179,422745,215457,601355,141670,3285574,187155,581778,776930,34343,137461,94861,21450,1172423,203083,253235,1290,110113,100836,30640,101357,109678,28159,91545,40135,11202,24278,1112171,74819,8235,80361,7049,129850,3336,115767,216109,242084,26483,36721,246968,5597,102835,19951,720253,8093,111462,109980,151240,105839,423578,13533,93240,62807,39324,238628,150520,23695,7648,4015,7998,26328,69259,37643,34774,9505,97872,20509,59827,339716,99690,35456,642666,289498,95907,30106,26462,17468,857,226741,12600,17125,1742,105340,13948,3605,30918
2017.05.15,160028,1542366,320821,212739,145932,47526,114199,653401,124500,49950,642789,244500,1015104,161145,233500,62328,154269,28236,151608,1261164,152302,650498,222679,225317,157015,226077,705394,50935,102158,3080016,1202283,38180,320966,637232,12750,189409,264184,484475,572793,240863,2489286,122336,38250,2153509,148775,292552,229290,177484,248707,2616713,1276420,1631299,52996,53838,241289,22118,154896,110243,261710,615629,41926,65418,255761,14011,168675,342491,132712,21690,418562,44214,543066,1389527,490314,289753,523059,1130012,154956,40147,4410853,56443,2067566,288007,108494,131000,152804,56881,13154,81739,33899,4865,69394,62955,891423,119313,394230,1484642,63372,237739,112953,219745,224157,27173,33028,48360,392657,62225,14408,51212,1011,219364,269466,292869,98855,2975508,140334,464912,590335,33382,85470,70418,202460,1074557,227158,396327,686,63700,143083,26598,94954,130858,122000,70168,37911,5943,15964,503946,39756,6685,21700,4077,71580,2414,44350,151288,11450,30022,47185,208193,8420,94170,23994,407038,3837,130110,278656,206156,79318,346030,23381,87683,59640,46687,7350,80322,34250,53200,2453,6890,29840,8210,15869,18946,5581,9920,9356,47634,487892,130988,28034,399995,140070,50314,46051,19807,10509,802,165448,67266,15009,1541,69546,10852,358867,17099
2017.05.16,176075,2546047,479777,224169,172833,830000,114999,53600,333600,1106494,121000,281177,3435578,555720,274349,90889,191905,17994,158751,1357416,567951,805626,399578,161891,185402,160127,1000485,107967,149000,28700,2893401,45465,326369,523113,1517401,95914,222227,407480,31000,375992,7209408,4689306,499267,3052204,182896,377108,129116,302182,487359,2222207,1640914,2677883,76990,106588,572313,20879,268433,473965,441368,1302283,32924,110780,928708,24096,297829,332358,1242280,61096,681245,89350,364962,2893871,569346,704066,1280208,3567760,320146,102999,10576034,53787,3448911,220108,132207,82055,431802,119271,23047,98748,76837,8378,102094,65884,936018,124925,554341,9120,101500,330037,150051,200861,280171,18413,51105,58843,129673,113917,35691,47737,1259,220818,438393,128341,47583,3157609,346122,870060,1160911,65438,234470,170297,641790,2023345,267613,199508,3523,352318,106216,34697,130726,91912,57921,157311,57189,5975,19106,129000,66734,8685,116430,9957,109487,2055,74703,146312,289036,44009,32082,1251543,19294,130556,31763,1424691,7333,132994,176567,220500,149576,1157534,51986,374569,92133,66633,245804,76588,83261,8430,4393,17128,39547,75086,24674,24978,10767,102627,21232,91276,778107,177531,262361,757895,242832,152252,39342,46181,43133,5621,90748,226186,14535,1990,125477,18868,820884,38041
